Data Set 1:Time(s),Data Set 1:Potential(V),Data Set 2:Time(s),Data Set 2:Potential(V),Data Set 3:Time(s),Data Set 3:Potential(V),Data Set 4:Time(s),Data Set 4:Potential(V),Data Set 5:Time(s),Data Set 5:Potential(V)
0.003700000000,2.734375000000,0.007400000000,-2.281799316406,0.014800000000,-3.477783203125,0.029600000000,3.930053710938,0.059200000000,1.630859375000
0.003800000000,2.729492187500,0.007600000000,-2.281799316406,0.015200000000,1.971130371094,0.030400000000,3.925170898438,0.060800000000,-3.813171386719
0.003900000000,2.729492187500,0.007800000000,-2.286682128906,0.015600000000,1.966247558594,0.031200000000,3.930053710938,0.062400000000,-3.808288574219
0.004000000000,2.734375000000,0.008000000000,-2.291564941406,0.016000000000,1.971130371094,0.032000000000,3.934936523438,0.064000000000,1.640625000000
0.004100000000,2.729492187500,0.008200000000,-2.281799316406,0.016400000000,1.966247558594,0.032800000000,3.934936523438,0.065600000000,1.635742187500
0.004200000000,2.729492187500,0.008400000000,-2.281799316406,0.016800000000,1.980895996094,0.033600000000,3.934936523438,0.067200000000,1.635742187500
0.004300000000,2.734375000000,0.008600000000,-2.286682128906,0.017200000000,1.966247558594,0.034400000000,-1.518859863281,0.068800000000,1.635742187500
0.004400000000,2.724609375000,0.008800000000,-2.291564941406,0.017600000000,1.971130371094,0.035200000000,-1.523742675781,0.070400000000,1.640625000000
0.004500000000,2.744140625000,0.009000000000,-2.281799316406,0.018000000000,1.966247558594,0.036000000000,-1.523742675781,0.072000000000,1.645507812500
0.004600000000,2.739257812500,0.009200000000,-2.281799316406,0.018400000000,1.971130371094,0.036800000000,-1.533508300781,0.073600000000,1.635742187500
0.004700000000,2.724609375000,0.009400000000,-2.291564941406,0.018800000000,1.976013183594,0.037600000000,-1.533508300781,0.075200000000,1.635742187500
0.004800000000,2.739257812500,0.009600000000,-2.281799316406,0.019200000000,1.966247558594,0.038400000000,-1.533508300781,0.076800000000,1.635742187500
0.004900000000,2.729492187500,0.009800000000,-2.277221679688,0.019600000000,1.971130371094,0.039200000000,-1.528625488281,0.078400000000,-3.808288574219
0.005000000000,-2.724304199219,0.010000000000,-2.286682128906,0.020000000000,1.966247558594,0.040000000000,-1.518859863281,0.080000000000,-3.808288574219
0.005100000000,-2.719421386719,0.010200000000,-2.291564941406,0.020400000000,1.971130371094,0.040800000000,-1.523742675781,0.081600000000,1.635742187500
0.005200000000,-2.734069824219,0.010400000000,-2.281799316406,0.020800000000,1.961364746094,0.041600000000,-1.523742675781,0.083200000000,1.635742187500
0.005300000000,-2.719421386719,0.010600000000,-2.281799316406,0.021200000000,1.976013183594,0.042400000000,-1.518859863281,0.084800000000,1.630859375000
0.005400000000,-2.719421386719,0.010800000000,-2.286682128906,0.021600000000,1.966247558594,0.043200000000,-1.523742675781,0.086400000000,1.640625000000
0.005500000000,-2.729187011719,0.011000000000,-2.286682128906,0.022000000000,1.976013183594,0.044000000000,-1.528625488281,0.088000000000,1.640625000000
0.005600000000,-2.714538574219,0.011200000000,-2.286682128906,0.022400000000,1.976013183594,0.044800000000,-1.528625488281,0.089600000000,1.635742187500
0.005700000000,-2.719421386719,0.011400000000,-2.281799316406,0.022800000000,1.966247558594,0.045600000000,-1.533508300781,0.091200000000,1.630859375000
0.005800000000,-2.724304199219,0.011600000000,-2.291564941406,0.023200000000,1.971130371094,0.046400000000,-1.533508300781,0.092800000000,1.630859375000
